,단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,임대보증금,임대료,공급유형_공공임대(50년),공급유형_공공임대(5년/10년/분납/분양),공급유형_국민임대/장기전세,공급유형_영구임대,공급유형_임대상가,공급유형_행복주택,자격유형_A,자격유형_D,자격유형_국민임대/장기전세_공급대상,자격유형_영구임대_공급대상,자격유형_행복주택_공급대상,20대(여자),20대(남자),40대(여자),40대(남자),50대(여자),50대(남자),u10,p30,o60
120,C1744,979.0,822.0,경기도,13.0,0.0,2.0,827.0,822.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28214000.0,194210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
121,C2046,1306.0,1129.0,경기도,10.0,0.0,4.0,1137.0,1129.0,0.0,0.0,0.0,0.3950398582816652,0.6049601417183348,0.0,0.0,0.0,0.0,23970000.0,200055.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
122,C2071,1398.0,1479.0,경기도,21.0,0.0,3.0,1488.0,1479.0,0.0,0.0,0.17985125084516565,0.5361730899256254,0.2839756592292089,0.0,0.0,0.0,0.0,21555000.0,179620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
123,C2635,442.0,330.0,경기도,1.0,0.0,3.0,259.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35455000.0,296720.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
124,C2390,422.0,386.0,경기도,4.0,0.0,4.0,299.0,386.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32146500.0,269150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
125,C2561,441.0,456.0,경기도,7.0,1.0,4.0,399.0,456.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.0,0.0,0.0,0.0,18301000.0,207140.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
126,C1663,700.0,642.0,대전광역시,3.0,1.0,5.0,567.0,642.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17362000.0,231540.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
127,C2490,340.0,302.0,대구광역시,4.0,0.0,2.0,217.0,302.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24639000.0,216870.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
128,C2066,503.0,757.0,대구광역시,22.0,0.0,2.0,660.0,757.0,0.0,0.0,0.667107001321004,0.332892998678996,0.0,0.0,0.0,0.0,0.0,17651000.0,142450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
129,C1585,718.0,705.0,대구광역시,12.0,1.0,3.0,502.0,705.0,0.0,0.0,0.41702127659574467,0.5829787234042553,0.0,0.0,0.0,0.0,0.0,21657500.0,181760.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
130,C2276,1159.0,1072.0,대전광역시,18.0,0.0,4.0,894.0,1072.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17704000.0,165640.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
131,C1155,373.0,375.0,대전광역시,9.0,1.0,10.0,454.0,375.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33448000.0,192000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
132,C1693,1087.0,853.0,대전광역시,20.0,0.0,6.0,862.0,853.0,0.0,0.0,0.0,0.14654161781946073,0.8534583821805393,0.0,0.0,0.0,0.0,31210000.0,187260.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
133,C1889,808.0,1018.0,경기도,14.0,0.0,2.0,788.0,1018.0,0.0,0.0,0.1738703339882122,0.17681728880157171,0.6493123772102161,0.0,0.0,0.0,0.0,16652000.0,113375.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
134,C2518,305.0,341.0,강원도,11.0,0.0,2.0,240.0,341.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21419500.0,181735.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
135,C1962,401.0,416.0,강원도,9.0,0.0,3.0,296.0,416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20970000.0,200800.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
136,C1666,465.0,708.0,전라남도,20.0,0.0,4.0,638.0,708.0,0.0,0.0,0.3940677966101695,0.3940677966101695,0.211864406779661,0.0,0.0,0.0,0.0,17989000.0,124030.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
137,C1537,669.0,662.0,충청남도,17.0,0.0,3.0,546.0,662.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26642000.0,118820.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
138,C1329,554.0,1002.0,부산광역시,30.0,0.0,2.0,775.0,1002.0,0.0,0.0,0.3852295409181637,0.5069860279441117,0.10778443113772455,0.0,0.0,0.0,0.0,19343000.0,144180.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
139,C1762,460.0,462.0,전라북도,4.0,0.0,2.0,325.0,462.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18726000.0,104840.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
140,C2008,548.0,781.0,경기도,7.0,2.0,5.0,663.0,781.0,0.0,0.0,0.3405889884763124,0.3175416133162612,0.3418693982074264,0.0,0.0,0.0,0.0,23473000.0,238740.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
141,C1319,398.0,496.0,경상남도,16.0,0.0,1.0,428.0,496.0,0.0,0.16532258064516128,0.4112903225806452,0.16532258064516128,0.25806451612903225,0.0,0.0,0.0,0.0,13731000.0,122955.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
142,C1141,620.0,630.0,경상남도,28.0,0.0,2.0,637.0,630.0,0.0,0.0,0.3,0.2523809523809524,0.44761904761904764,0.0,0.0,0.0,0.0,13909000.0,98630.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
143,C1929,413.0,492.0,충청남도,19.0,0.0,4.0,426.0,492.0,0.0,0.0,0.36585365853658536,0.3008130081300813,0.3333333333333333,0.0,0.0,0.0,0.0,17962000.0,148630.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
144,C1681,520.0,534.0,경기도,9.0,0.0,7.0,465.0,534.0,0.0,0.0,0.42134831460674155,0.41198501872659177,0.16666666666666666,0.0,0.0,0.0,0.0,34810000.0,257660.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
145,C1184,488.0,458.0,경기도,4.0,0.0,3.0,403.0,458.0,0.0,0.0,0.4410480349344978,0.45414847161572053,0.10480349344978165,0.0,0.0,0.0,0.0,34810000.0,257660.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
146,C2383,832.0,762.0,경기도,14.0,0.0,3.0,661.0,762.0,0.0,0.0,0.3648293963254593,0.3805774278215223,0.2545931758530184,0.0,0.0,0.0,0.0,34810000.0,257660.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
147,C1579,1158.0,1005.0,경기도,12.0,0.0,2.0,882.0,1005.0,0.0,0.0,0.3472636815920398,0.34228855721393037,0.31044776119402984,0.0,0.0,0.0,0.0,34810000.0,257660.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
148,C2173,745.0,775.0,경기도,4.0,1.0,2.0,665.0,775.0,0.0,0.0,0.3174193548387097,0.4335483870967742,0.24903225806451612,0.0,0.0,0.0,0.0,40880000.0,277480.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
149,C1911,831.0,890.0,부산광역시,21.0,1.0,2.0,985.0,890.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28491000.0,235360.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
150,C1638,413.0,494.0,전라북도,10.0,0.0,6.0,358.0,494.0,0.0,0.0,0.0,0.1437246963562753,0.8562753036437247,0.0,0.0,0.0,0.0,20122000.0,98640.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
151,C2412,487.0,571.0,전라남도,10.0,0.0,2.0,492.0,571.0,0.0,0.0,0.5674255691768827,0.3064798598949212,0.12609457092819615,0.0,0.0,0.0,0.0,22895000.0,138570.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
152,C1871,408.0,550.0,전라남도,15.0,0.0,4.0,385.0,550.0,0.0,0.0,0.39454545454545453,0.6054545454545455,0.0,0.0,0.0,0.0,0.0,12972000.0,78885.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
153,C1309,446.0,383.0,전라남도,15.0,0.0,4.0,385.0,383.0,0.0,0.0,0.22715404699738903,0.5378590078328982,0.2349869451697128,0.0,0.0,0.0,0.0,18726000.0,100690.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
154,C1527,1150.0,996.0,경상북도,23.0,0.0,4.0,834.0,996.0,0.0,0.0,0.0,0.3453815261044177,0.6546184738955824,0.0,0.0,0.0,0.0,19204000.0,154270.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
155,C2208,840.0,882.0,경기도,16.0,0.0,2.0,755.0,882.0,0.0,0.0,0.34807256235827666,0.4954648526077097,0.1564625850340136,0.0,0.0,0.0,0.0,31958000.0,217210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
156,C1940,709.0,615.0,경기도,16.0,0.0,2.0,527.0,615.0,0.0,0.0,0.18536585365853658,0.6065040650406504,0.208130081300813,0.0,0.0,0.0,0.0,31711000.0,215550.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
157,C2596,480.0,470.0,경기도,15.0,1.0,7.0,405.0,470.0,0.0,0.0,0.23829787234042554,0.6106382978723405,0.15106382978723404,0.0,0.0,0.0,0.0,31958000.0,217210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
158,C2227,505.0,477.0,경기도,9.0,0.0,8.0,413.0,477.0,0.0,0.0,0.3920335429769392,0.3689727463312369,0.2389937106918239,0.0,0.0,0.0,0.0,31711000.0,215550.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
159,C2563,449.0,496.0,경기도,9.0,0.0,2.0,425.0,496.0,0.0,0.0,0.5846774193548387,0.4153225806451613,0.0,0.0,0.0,0.0,0.0,14614500.0,171570.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
160,C2358,1010.0,1260.0,경상남도,24.0,0.0,8.0,941.0,1260.0,0.0,0.0,0.4396825396825397,0.5603174603174603,0.0,0.0,0.0,0.0,0.0,20121000.0,127200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
161,C1492,296.0,390.0,경기도,15.0,0.0,2.0,334.0,390.0,0.0,0.0,0.7051282051282052,0.2948717948717949,0.0,0.0,0.0,0.0,0.0,13979000.0,78780.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
162,C1601,308.0,330.0,경기도,13.0,0.0,4.0,335.0,330.0,0.0,0.0,0.0,0.37272727272727274,0.6272727272727273,0.0,0.0,0.0,0.0,22793000.0,155340.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
163,C1687,349.0,773.0,경기도,26.0,0.0,3.0,779.0,773.0,0.0,0.0,0.4501940491591203,0.5498059508408797,0.0,0.0,0.0,0.0,0.0,22173000.0,151110.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
164,C1236,657.0,1124.0,경기도,29.0,0.0,2.0,1129.0,1124.0,0.0,0.0,0.22597864768683273,0.7740213523131673,0.0,0.0,0.0,0.0,0.0,22173000.0,151110.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
165,C1487,505.0,550.0,경기도,15.0,0.0,8.0,448.0,550.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25592500.0,141510.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
166,C1379,294.0,324.0,경기도,10.0,0.0,2.0,270.0,324.0,0.0,0.0,0.6296296296296297,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,19819000.0,136250.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
167,C1386,1145.0,1497.0,전라남도,15.0,0.0,5.0,1100.0,1497.0,0.0,0.0,0.5617902471609887,0.43820975283901137,0.0,0.0,0.0,0.0,0.0,12392000.0,73320.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
168,C1656,257.0,531.0,전라남도,7.0,0.0,2.0,480.0,531.0,0.0,0.0,0.1958568738229755,0.4726930320150659,0.3314500941619586,0.0,0.0,0.0,0.0,16102000.0,113950.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
169,C2526,321.0,355.0,경상북도,16.0,0.0,2.0,291.0,355.0,0.0,0.0,0.2591549295774648,0.0,0.7408450704225352,0.0,0.0,0.0,0.0,17228000.0,117330.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
170,C1022,450.0,389.0,경기도,4.0,0.0,4.0,352.0,389.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24665000.0,221980.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
171,C1896,845.0,712.0,경기도,3.0,0.0,2.0,658.0,712.0,0.0,0.0,0.3539325842696629,0.44662921348314605,0.199438202247191,0.0,0.0,0.0,0.0,24665000.0,221980.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
172,C1269,643.0,561.0,경기도,1.0,0.0,3.0,572.0,561.0,0.0,0.0,0.2727272727272727,0.27807486631016043,0.44919786096256686,0.0,0.0,0.0,0.0,19953000.0,193180.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
173,C1916,752.0,816.0,경기도,2.0,1.0,4.0,822.0,816.0,0.0,0.0,0.34191176470588236,0.33578431372549017,0.32230392156862747,0.0,0.0,0.0,0.0,20971000.0,202070.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
174,C2070,735.0,898.0,경기도,6.0,0.0,3.0,909.0,898.0,0.0,0.0,0.26948775055679286,0.26057906458797325,0.46993318485523383,0.0,0.0,0.0,0.0,21420000.0,206410.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
175,C1967,639.0,581.0,경기도,6.0,0.0,3.0,530.0,581.0,0.0,0.0,0.40963855421686746,0.5903614457831325,0.0,0.0,0.0,0.0,0.0,17395000.0,201730.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
176,C2021,902.0,851.0,경기도,7.0,0.0,3.0,771.0,851.0,0.0,0.0,0.26439482961222094,0.40775558166862513,0.32784958871915393,0.0,0.0,0.0,0.0,15729000.0,188260.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
177,C1143,632.0,693.0,경기도,3.0,1.0,11.0,717.0,693.0,0.0,0.0,0.6565656565656566,0.3434343434343434,0.0,0.0,0.0,0.0,0.0,15250000.0,165200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
178,C2188,125.0,136.0,경기도,3.0,0.0,2.0,136.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19221000.0,175780.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
179,C2651,282.0,225.0,경기도,5.0,0.0,2.0,277.0,225.0,0.0,0.0,0.5022222222222222,0.49777777777777776,0.0,0.0,0.0,0.0,0.0,20779500.0,193180.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
180,C2657,782.0,866.0,경기도,7.0,0.0,4.0,692.0,866.0,0.0,0.0,0.2748267898383372,0.535796766743649,0.18937644341801385,0.0,0.0,0.0,0.0,34082000.0,232200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
181,C2527,375.0,383.0,경기도,8.0,0.0,3.0,317.0,383.0,0.0,0.0,0.3472584856396867,0.3394255874673629,0.3133159268929504,0.0,0.0,0.0,0.0,34082000.0,232200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
