"단지코드","총세대수","임대건물구분","지역","공급유형","전용면적","전용면적별세대수","공가수","자격유형","임대보증금","임대료","지하철역수","버스정류장수","단지내주차면수","등록차량수"
"C1823",553,"아파트","충청북도","국민임대",36.74,308,14,"A",16052000,132990,0,3,584,652
"C1823",553,"아파트","충청북도","국민임대",36.74,24,14,"A",16052000,132990,0,3,584,652
"C1656",531,"아파트","전라남도","국민임대",46.53,27,7,"A",16102000,113950,0,2,480,257
"C1656",531,"아파트","전라남도","국민임대",46.9,172,7,"A",16102000,113950,0,2,480,257
"C1656",531,"아파트","전라남도","국민임대",46.9,27,7,"A",16102000,113950,0,2,480,257
"C1656",531,"아파트","전라남도","국민임대",46.9,25,7,"A",16102000,113950,0,2,480,257
"C2530",307,"아파트","강원도","국민임대",39.93,40,19,"A",16102000,198190,0,5,296,302
"C2530",307,"아파트","강원도","국민임대",39.93,13,19,"A",16102000,198190,0,5,296,302
"C2192",514,"아파트","충청북도","국민임대",46.99,90,16,"A",16102000,131290,0,2,442,324
"C2192",514,"아파트","충청북도","국민임대",46.99,72,16,"A",16102000,131290,0,2,442,324
"C1084",280,"아파트","경상북도","국민임대",46.9,91,2,"A",16104000,109840,0,2,280,226
"C1084",280,"아파트","경상북도","국민임대",46.9,45,2,"A",16104000,109840,0,2,280,226
"C1834",326,"아파트","강원도","국민임대",46.42,78,4,"A",16129000,174190,0,1,268,255
"C2605",624,"아파트","강원도","국민임대",39.93,450,6,"A",16129000,182790,0,3,535,572
"C2010",861,"아파트","광주광역시","국민임대",39.84,398,15,"A",16140000,85760,0,3,608,690
"C2010",861,"아파트","광주광역시","국민임대",39.84,87,15,"A",16140000,85760,0,3,608,690
"C2010",861,"아파트","광주광역시","국민임대",39.84,13,15,"A",16140000,85760,0,3,608,690
"C2346",558,"아파트","충청북도","국민임대",51.93,88,12,"A",16168000,141080,0,3,449,553
"C2346",558,"아파트","충청북도","국민임대",51.93,132,12,"A",16168000,141080,0,3,449,553
"C2560",372,"아파트","강원도","국민임대",51.86,288,3,"A",16185000,207380,0,1,374,481
"C1005",1144,"아파트","충청남도","국민임대",51.49,304,16,"A",16205000,208470,0,8,950,376
"C1819",330,"아파트","전라남도","국민임대",51.93,100,15,"A",16213000,110960,0,1,253,272
"C1819",330,"아파트","전라남도","국민임대",51.93,50,15,"A",16213000,110960,0,1,253,272
"C1687",773,"아파트","경기도","국민임대",39.72,116,26,"A",16225000,111470,0,3,779,349
"C1687",773,"아파트","경기도","국민임대",39.72,58,26,"A",16225000,111470,0,3,779,349
"C1687",773,"아파트","경기도","국민임대",39.72,174,26,"A",16225000,111470,0,3,779,349
"C1236",1124,"아파트","경기도","국민임대",39.72,86,29,"A",16225000,111470,0,2,1129,657
"C1236",1124,"아파트","경기도","국민임대",39.72,41,29,"A",16225000,111470,0,2,1129,657
"C1236",1124,"아파트","경기도","국민임대",39.72,127,29,"A",16225000,111470,0,2,1129,657
"C2618",1550,"아파트","경기도","국민임대",36.9,408,40,"H",16243000,209240,0,7,1319,783
"C1569",631,"아파트","경상남도","국민임대",46.22,200,8,"A",16341000,108080,0,3,442,528
"C1569",631,"아파트","경상남도","국민임대",46.22,39,8,"A",16341000,108080,0,3,442,528
"C2507",1454,"아파트","경기도","국민임대",36.02,104,4,"A",16343000,206110,0,4,880,763
"C2507",1454,"아파트","경기도","국민임대",36.06,23,4,"A",16343000,206110,0,4,880,763
"C2507",1454,"아파트","경기도","국민임대",36.07,193,4,"A",16343000,206110,0,4,880,763
"C2507",1454,"아파트","경기도","국민임대",36.73,33,4,"A",16343000,206110,0,4,880,763
"C1005",1144,"아파트","충청남도","국민임대",51.95,600,16,"A",16348000,210900,0,8,950,376
"C1465",861,"아파트","충청북도","국민임대",36.5,232,26,"A",16350000,135010,0,4,812,557
"C1465",861,"아파트","충청북도","국민임대",36.5,296,26,"A",16350000,135010,0,4,812,557
"C1465",861,"아파트","충청북도","국민임대",36.9,24,26,"A",16350000,135010,0,4,812,557
"C2298",581,"아파트","대전광역시","행복주택",16.85,96,21,"J",16400000,79000,0,3,408,444
"C2211",304,"아파트","전라남도","국민임대",46.92,36,4,"A",16458000,122880,0,1,230,244
"C2603",538,"아파트","충청북도","국민임대",46.79,30,9,"A",16465000,118980,0,2,393,509
"C2603",538,"아파트","충청북도","국민임대",46.9,244,9,"A",16465000,118980,0,2,393,509
"C2603",538,"아파트","충청북도","국민임대",46.9,115,9,"A",16465000,118980,0,2,393,509
"C2603",538,"아파트","충청북도","국민임대",46.9,30,9,"A",16465000,118980,0,2,393,509
"C2287",409,"아파트","충청북도","국민임대",51.93,26,18,"A",16507000,141830,0,3,330,284
"C2287",409,"아파트","충청북도","국민임대",51.93,39,18,"A",16507000,141830,0,3,330,284
"C2563",496,"아파트","경기도","국민임대",46.22,104,9,"A",16520000,190640,0,2,425,449
"C2563",496,"아파트","경기도","국민임대",46.22,102,9,"A",16520000,190640,0,2,425,449
"C2503",382,"아파트","제주특별자치도","국민임대",46.11,136,7,"A",16520000,137240,0,2,306,327
"C2503",382,"아파트","제주특별자치도","국민임대",46.11,7,7,"A",16520000,137240,0,2,306,327
"C2503",382,"아파트","제주특별자치도","국민임대",46.11,11,7,"A",16520000,137240,0,2,306,327
"C1674",318,"아파트","전라남도","국민임대",46.25,36,4,"A",16547000,134750,0,1,262,322
"C1674",318,"아파트","전라남도","국민임대",46.25,70,4,"A",16547000,134750,0,1,262,322
"C1674",318,"아파트","전라남도","국민임대",46.9,22,4,"A",16547000,134750,0,1,262,322
"C2106",504,"아파트","충청북도","국민임대",46.9,62,18,"A",16581000,134570,0,2,434,353
"C2106",504,"아파트","충청북도","국민임대",46.9,90,18,"A",16581000,134570,0,2,434,353
"C2539",396,"아파트","충청남도","국민임대",46.94,60,8,"A",16634000,179570,0,2,237,228
"C1269",561,"아파트","경기도","국민임대",39.48,153,1,"A",16649000,163940,0,3,572,643
"C2556",303,"아파트","울산광역시","국민임대",46.65,68,21,"H",16700000,163000,0,2,249,148
"C2666",1084,"아파트","부산광역시","국민임대",39.74,178,23,"A",16723000,115180,0,1,837,701
"C2666",1084,"아파트","부산광역시","국민임대",39.96,254,23,"A",16723000,115180,0,1,837,701
"C2666",1084,"아파트","부산광역시","국민임대",39.96,26,23,"A",16723000,115180,0,1,837,701
"C2181",872,"아파트","충청북도","국민임대",51.93,117,15,"A",16723000,161020,0,6,733,683
"C2181",872,"아파트","충청북도","국민임대",51.93,78,15,"A",16723000,161020,0,6,733,683
"C2097",998,"아파트","경상북도","국민임대",39.9,121,29,"A",16737000,110790,0,2,1240,995
"C2097",998,"아파트","경상북도","국민임대",39.99,122,29,"A",16737000,110790,0,2,1240,995
"C2097",998,"아파트","경상북도","국민임대",39.99,124,29,"A",16737000,110790,0,2,1240,995
"C1970",214,"아파트","광주광역시","행복주택",16.8,76,16,"J",16768000,86630,0,6,108,159
"C1180",314,"아파트","전라북도","국민임대",51.93,50,15,"A",16789000,93530,0,1,241,311
"C1180",314,"아파트","전라북도","국민임대",51.93,104,15,"A",16789000,93530,0,1,241,311
"C2531",540,"아파트","제주특별자치도","행복주택",16.8,98,22,"J",16800000,71400,0,6,397,358
"C2549",202,"아파트","제주특별자치도","행복주택",16.9,80,17,"J",16800000,71400,0,2,141,165
"C2586",90,"아파트","제주특별자치도","행복주택",16.64,12,7,"J",16800000,71400,0,3,66,57
"C1768",508,"아파트","충청북도","국민임대",59.57,262,4,"A",16814000,161420,0,1,370,670
"C2073",361,"아파트","강원도","국민임대",46.9,97,13,"A",16821000,205460,0,5,288,301
"C2073",361,"아파트","강원도","국민임대",46.9,46,13,"A",16821000,205460,0,5,288,301
"C2073",361,"아파트","강원도","국민임대",46.96,10,13,"A",16821000,205460,0,5,288,301
"C1519",420,"아파트","제주특별자치도","국민임대",45.32,168,0,"A",16834000,108490,0,0,393,235
"C1032",946,"아파트","대전광역시","국민임대",39.65,68,6,"A",16852000,118580,1,2,986,316
"C1468",815,"아파트","광주광역시","국민임대",39.77,419,17,"A",16852000,95960,0,1,574,810
"C1468",815,"아파트","광주광역시","국민임대",39.77,64,17,"A",16852000,95960,0,1,574,810
"C1468",815,"아파트","광주광역시","국민임대",39.77,20,17,"A",16852000,95960,0,1,574,810
"C1638",494,"아파트","전라북도","국민임대",46.9,43,10,"A",16875000,81760,0,6,358,413
"C1638",494,"아파트","전라북도","국민임대",46.9,28,10,"A",16875000,81760,0,6,358,413
"C2008",781,"아파트","경기도","국민임대",36.79,45,7,"A",16912000,170360,2,5,663,548
"C2008",781,"아파트","경기도","국민임대",36.79,12,7,"A",16912000,170360,2,5,663,548
"C2008",781,"아파트","경기도","국민임대",36.98,170,7,"A",16912000,170360,2,5,663,548
"C2008",781,"아파트","경기도","국민임대",36.98,39,7,"A",16912000,170360,2,5,663,548
"C1940",615,"아파트","경기도","국민임대",36.91,114,16,"A",16971000,141210,0,2,527,709
"C2227",477,"아파트","경기도","국민임대",36.91,159,9,"A",16971000,141210,0,8,413,505
"C2227",477,"아파트","경기도","국민임대",36.91,28,9,"A",16971000,141210,0,8,413,505
"C1783",594,"아파트","대구광역시","국민임대",39.48,180,16,"A",17004000,115520,1,6,596,570
"C1363",2568,"아파트","경기도","국민임대",26.85,150,11,"H",17021000,158060,0,6,1798,2550
"C1363",2568,"아파트","경기도","국민임대",26.85,88,11,"H",17021000,158060,0,6,1798,2550
"C1861",690,"아파트","전라북도","국민임대",46.93,224,16,"A",17051000,213140,0,3,652,613
"C2055",773,"아파트","충청북도","국민임대",39.72,177,22,"A",17096000,141110,0,4,817,723
"C2055",773,"아파트","충청북도","국민임대",39.72,80,22,"A",17096000,141110,0,4,817,723
"C2208",882,"아파트","경기도","국민임대",36.91,212,16,"A",17102000,142310,0,2,755,840
"C2208",882,"아파트","경기도","국민임대",36.91,95,16,"A",17102000,142310,0,2,755,840
"C2596",470,"아파트","경기도","국민임대",36.91,112,15,"A",17102000,142310,1,7,405,480
"C1455",432,"아파트","강원도","국민임대",46.76,164,2,"A",17204000,222580,0,5,349,420
"C2526",355,"아파트","경상북도","국민임대",51.77,117,16,"A",17228000,117330,0,2,291,321
"C2526",355,"아파트","경상북도","국민임대",51.77,78,16,"A",17228000,117330,0,2,291,321
"C1316",107,"아파트","충청남도","국민임대",51.73,11,7,"A",17248000,157520,0,2,27,22
"C1360",443,"아파트","경상북도","국민임대",46.9,48,22,"A",17281000,126720,0,2,362,375
"C1360",443,"아파트","경상북도","국민임대",46.9,24,22,"A",17281000,126720,0,2,362,375
"C2371",474,"아파트","경상북도","국민임대",46.9,22,20,"A",17302000,108130,0,1,374,451
"C2371",474,"아파트","경상북도","국민임대",46.9,96,20,"A",17302000,108130,0,1,374,451
"C2371",474,"아파트","경상북도","국민임대",46.94,46,20,"A",17302000,108130,0,1,374,451
"C2514",501,"아파트","경상남도","국민임대",51.92,44,10,"A",17342000,161020,0,1,405,648
"C2514",501,"아파트","경상남도","국민임대",51.93,198,10,"A",17342000,161020,0,1,405,648
"C2514",501,"아파트","경상남도","국민임대",51.93,35,10,"A",17342000,161020,0,1,405,648
"C2262",720,"아파트","울산광역시","국민임대",39.45,128,30,"A",17342000,136250,0,4,581,540
"C2262",720,"아파트","울산광역시","국민임대",39.63,105,30,"A",17342000,136250,0,4,581,540
"C2262",720,"아파트","울산광역시","국민임대",39.63,15,30,"A",17342000,136250,0,4,581,540
"C1102",522,"아파트","강원도","국민임대",46.91,170,21,"A",17342000,208110,0,7,525,417
"C1102",522,"아파트","강원도","국민임대",46.91,82,21,"A",17342000,208110,0,7,525,417
"C2325",378,"아파트","전라북도","국민임대",51.91,57,3,"A",17342000,96610,0,1,265,293
"C2325",378,"아파트","전라북도","국민임대",51.91,27,3,"A",17342000,96610,0,1,265,293
"C1133",856,"아파트","전라북도","국민임대",36.47,130,10,"A",17342000,105280,0,3,777,842
"C1133",856,"아파트","전라북도","국민임대",36.57,76,10,"A",17342000,105280,0,3,777,842
"C1281",646,"아파트","전라북도","국민임대",36.47,97,4,"A",17342000,105280,0,3,583,484
"C1281",646,"아파트","전라북도","국민임대",36.57,220,4,"A",17342000,105280,0,3,583,484
"C1965",498,"아파트","충청북도","국민임대",45.79,120,13,"A",17342000,131290,0,5,480,500
"C1965",498,"아파트","충청북도","국민임대",45.79,60,13,"A",17342000,131290,0,5,480,500
"C1663",642,"아파트","대전광역시","국민임대",51.86,178,3,"A",17362000,231540,1,5,567,700
"C1663",642,"아파트","대전광역시","국민임대",51.91,84,3,"A",17362000,231540,1,5,567,700
"C1663",642,"아파트","대전광역시","국민임대",51.96,167,3,"A",17362000,231540,1,5,567,700
"C2319",606,"아파트","대전광역시","국민임대",51.86,98,1,"A",17389000,236220,1,12,548,266
"C1967",581,"아파트","경기도","국민임대",46.83,88,6,"A",17395000,201730,0,3,530,639
"C1967",581,"아파트","경기도","국민임대",46.83,130,6,"A",17395000,201730,0,3,530,639
"C1967",581,"아파트","경기도","국민임대",46.83,125,6,"A",17395000,201730,0,3,530,639
"C2319",606,"아파트","대전광역시","국민임대",51.91,83,1,"A",17405000,236470,1,12,548,266
"C1672",1350,"아파트","부산광역시","국민임대",51.88,886,15,"A",17417000,213320,0,1,1043,873
"C2319",606,"아파트","대전광역시","국민임대",51.96,157,1,"A",17423000,236710,1,12,548,266
"C1867",678,"아파트","경상남도","국민임대",46.54,84,26,"A",17423000,144180,0,2,579,374
"C1386",1497,"아파트","전라남도","국민임대",46.18,159,15,"A",17451000,93560,0,5,1100,1145
"C1386",1497,"아파트","전라남도","국민임대",46.18,43,15,"A",17451000,93560,0,5,1100,1145
"C1386",1497,"아파트","전라남도","국민임대",46.71,196,15,"A",17451000,97360,0,5,1100,1145
"C1386",1497,"아파트","전라남도","국민임대",46.71,30,15,"A",17451000,97360,0,5,1100,1145
"C1386",1497,"아파트","전라남도","국민임대",46.71,198,15,"A",17451000,97360,0,5,1100,1145
"C1386",1497,"아파트","전라남도","국민임대",46.71,30,15,"A",17451000,97360,0,5,1100,1145
"C1312",518,"아파트","충청남도","국민임대",39.72,60,12,"A",17460000,122210,0,3,527,359
"C1312",518,"아파트","충청남도","국민임대",39.98,89,12,"A",17460000,122210,0,3,527,359
"C1900",586,"아파트","전라북도","국민임대",46.73,86,2,"A",17477000,106090,0,2,472,596
"C1900",586,"아파트","전라북도","국민임대",46.9,72,2,"A",17477000,106090,0,2,472,596
"C1900",586,"아파트","전라북도","국민임대",46.9,48,2,"A",17477000,106090,0,2,472,596
"C1642",270,"아파트","전라남도","국민임대",46.79,12,14,"A",17477000,107200,0,6,222,297
"C1642",270,"아파트","전라남도","국민임대",46.9,45,14,"A",17477000,107200,0,6,222,297
"C1642",270,"아파트","전라남도","국민임대",46.9,27,14,"A",17477000,107200,0,6,222,297
"C1642",270,"아파트","전라남도","국민임대",46.9,26,14,"A",17477000,107200,0,6,222,297
"C1642",270,"아파트","전라남도","국민임대",46.9,40,14,"A",17477000,107200,0,6,222,297
"C1319",496,"아파트","경상남도","국민임대",46.06,82,16,"A",17477000,146060,0,1,428,398
"C2036",256,"아파트","강원도","국민임대",46.9,29,2,"A",17477000,106090,0,1,199,258
"C2036",256,"아파트","강원도","국민임대",46.9,87,2,"A",17477000,106090,0,1,199,258
"C2036",256,"아파트","강원도","국민임대",46.9,58,2,"A",17477000,106090,0,1,199,258
"C2094",410,"아파트","경상남도","국민임대",46.47,97,16,"A",17499000,116200,0,15,402,318
"C2094",410,"아파트","경상남도","국민임대",46.48,60,16,"A",17499000,116200,0,15,402,318
"C2094",410,"아파트","경상남도","국민임대",46.48,30,16,"A",17499000,116200,0,15,402,318
"C2326",632,"아파트","충청북도","국민임대",46.89,174,15,"A",17541000,153790,0,4,478,557
"C1089",368,"아파트","전라남도","국민임대",51.79,25,14,"A",17556000,152510,0,2,285,309
"C1089",368,"아파트","전라남도","국민임대",51.79,26,14,"A",17556000,152510,0,2,285,309
"C2013",595,"아파트","경상남도","국민임대",45.88,267,3,"A",17568000,45180,0,3,509,91
"C1085",525,"아파트","경기도","국민임대",46.22,180,4,"A",17600000,155990,0,2,422,521
"C1085",525,"아파트","경기도","국민임대",46.22,75,4,"A",17600000,155990,0,2,422,521
"C1889",1018,"아파트","경기도","국민임대",51.86,260,14,"A",17614000,127650,0,2,788,808
"C2049",688,"아파트","강원도","국민임대",59.64,150,0,"A",17687000,100260,0,5,631,841
"C2096",492,"아파트","광주광역시","국민임대",46.22,159,11,"A",17704000,97600,0,2,347,525
"C2096",492,"아파트","광주광역시","국민임대",46.22,85,11,"A",17704000,97600,0,2,347,525
"C2276",1072,"아파트","대전광역시","국민임대",51.67,36,18,"A",17704000,164390,0,4,894,1159
"C2276",1072,"아파트","대전광역시","국민임대",51.86,566,18,"A",17704000,165640,0,4,894,1159
"C1213",312,"아파트","전라북도","국민임대",46.21,84,8,"A",17708000,101920,0,6,224,148
"C1213",312,"아파트","전라북도","국민임대",46.21,27,8,"A",17708000,101920,0,6,224,148
"C1213",312,"아파트","전라북도","국민임대",46.7,24,8,"A",17708000,101920,0,6,224,148
"C1171",624,"아파트","대전광역시","국민임대",33.38,190,13,"A",17730000,118190,0,5,634,700
"C1916",816,"아파트","경기도","국민임대",39.48,279,2,"A",17792000,169020,1,4,822,752
"C2142",954,"아파트","울산광역시","국민임대",37.04,390,41,"H",17820000,199000,0,5,772,396
"C1136",984,"아파트","경기도","국민임대",36.72,296,31,"A",17849000,221500,0,15,865,763
"C1122",808,"아파트","대구광역시","국민임대",39.48,129,7,"A",17851000,122320,2,2,728,1077
"C1122",808,"아파트","대구광역시","국민임대",39.72,54,7,"A",17851000,122320,2,2,728,1077
"C1122",808,"아파트","대구광역시","국민임대",39.72,36,7,"A",17851000,122320,2,2,728,1077
"C2042",712,"아파트","대구광역시","국민임대",39.48,129,13,"A",17851000,122320,2,7,641,757
"C2627",580,"아파트","전라남도","국민임대",46.96,172,18,"A",17884000,175920,0,2,378,404
"C1929",492,"아파트","충청남도","국민임대",46.73,22,19,"A",17962000,148630,0,4,426,413
"C1929",492,"아파트","충청남도","국민임대",46.9,100,19,"A",17962000,148630,0,4,426,413
"C1929",492,"아파트","충청남도","국민임대",46.9,26,19,"A",17962000,148630,0,4,426,413
"C1307",506,"아파트","경기도","국민임대",36.91,60,9,"A",17977000,149810,0,3,436,504
"C1307",506,"아파트","경기도","국민임대",36.93,95,9,"A",17977000,149810,0,3,436,504
"C1666",708,"아파트","전라남도","국민임대",46.79,24,20,"A",17989000,124030,0,4,638,465
"C1666",708,"아파트","전라남도","국민임대",46.9,72,20,"A",17989000,124030,0,4,638,465
"C1666",708,"아파트","전라남도","국민임대",46.9,48,20,"A",17989000,124030,0,4,638,465
"C1666",708,"아파트","전라남도","국민임대",46.9,135,20,"A",17989000,124030,0,4,638,465
"C2508",847,"아파트","전라북도","국민임대",37.01,218,13,"H",1.8e+07,150000,0,3,496,568
"C2508",847,"아파트","전라북도","국민임대",37.17,8,13,"H",1.8e+07,150000,0,3,496,568
"C2020",40,"아파트","부산광역시","행복주택",16.8,20,7,"L",1.8e+07,87000,1,2,25,19
"C2445",800,"아파트","충청북도","국민임대",51.93,104,16,"A",18023000,170610,0,4,671,334
"C2445",800,"아파트","충청북도","국민임대",51.93,39,16,"A",18023000,170610,0,4,671,334
"C2433",511,"아파트","경기도","행복주택",16.99,26,19,"J",18040000,78000,0,2,389,130
"C1343",600,"아파트","경기도","국민임대",36.75,80,8,"A",18047000,163540,1,4,528,549
"C1343",600,"아파트","경기도","국민임대",36.75,90,8,"A",18047000,163540,1,4,528,549
"C1343",600,"아파트","경기도","국민임대",36.75,45,8,"A",18047000,163540,1,4,528,549
"C1837",467,"아파트","경상남도","국민임대",46.9,78,21,"A",18075000,144590,0,4,366,398
"C1837",467,"아파트","경상남도","국민임대",46.9,39,21,"A",18075000,144590,0,4,366,398
"C2378",818,"아파트","경기도","국민임대",51.86,388,25,"A",18092000,229990,0,12,640,901
"C2378",818,"아파트","경기도","국민임대",51.88,270,25,"A",18092000,229990,0,12,640,901
"C2492",594,"아파트","경상북도","국민임대",51.93,236,23,"A",18101000,127320,0,5,480,585
"C2492",594,"아파트","경상북도","국민임대",51.93,58,23,"A",18101000,127320,0,5,480,585
"C1176",1486,"아파트","충청북도","국민임대",37.78,313,55,"H",18140000,179270,0,3,1493,619
"C1176",1486,"아파트","충청북도","국민임대",37.78,26,55,"H",18140000,179270,0,3,1493,619
"C1176",1486,"아파트","충청북도","국민임대",37.78,179,55,"H",18140000,179270,0,3,1493,619
"C1176",1486,"아파트","충청북도","국민임대",37.78,20,55,"H",18140000,179270,0,3,1493,619
"C2692",499,"아파트","경상북도","국민임대",46.49,60,19,"A",18173000,132170,0,2,409,437
"C2692",499,"아파트","경상북도","국민임대",46.49,45,19,"A",18173000,132170,0,2,409,437
"C1896",712,"아파트","경기도","국민임대",39.59,129,3,"A",18175000,153180,0,2,658,845
"C1896",712,"아파트","경기도","국민임대",39.72,123,3,"A",18175000,153180,0,2,658,845
"C2070",898,"아파트","경기도","국민임대",39.48,242,6,"A",18175000,172660,0,3,909,735
"C1268",1035,"아파트","경기도","국민임대",46.96,171,21,"A",18175000,194720,0,15,911,934
"C1268",1035,"아파트","경기도","국민임대",46.96,282,21,"A",18175000,194720,0,15,911,934
"C1939",2334,"아파트","경기도","국민임대",26.73,168,13,"H",18217000,146780,0,3,1713,1896
"C1939",2334,"아파트","경기도","국민임대",26.73,726,13,"H",18217000,146780,0,3,1713,1896
"C1939",2334,"아파트","경기도","국민임대",26.83,6,13,"H",18217000,146780,0,3,1713,1896
"C1939",2334,"아파트","경기도","국민임대",26.83,114,13,"H",18217000,146780,0,3,1713,1896
"C2393",1546,"아파트","경기도","국민임대",36.89,18,1,"A",18225000,215050,1,2,1176,922
"C2393",1546,"아파트","경기도","국민임대",36.98,20,1,"A",18225000,215050,1,2,1176,922
"C2393",1546,"아파트","경기도","국민임대",36.89,308,1,"H",18225000,215050,1,2,1176,922
"C2393",1546,"아파트","경기도","국민임대",36.98,536,1,"H",18225000,215050,1,2,1176,922
"C1985",874,"아파트","전라남도","국민임대",46.84,322,28,"A",18279000,236560,0,4,722,630
"C2433",511,"아파트","경기도","행복주택",16.89,154,19,"J",18280000,79000,0,2,389,130
"C1685",295,"아파트","충청북도","행복주택",33.55,72,28,"L",18284000,99000,0,1,167,164
"C2561",456,"아파트","경기도","국민임대",46.81,40,7,"A",18301000,207140,1,4,399,441
"C2561",456,"아파트","경기도","국민임대",46.81,80,7,"A",18301000,207140,1,4,399,441
"C2162",374,"아파트","전라북도","국민임대",51.93,116,7,"A",18425000,102350,0,1,281,347
"C2162",374,"아파트","전라북도","국민임대",51.93,58,7,"A",18425000,102350,0,1,281,347
"C2515",545,"아파트","경상남도","국민임대",46.9,38,17,"A",18433000,149760,0,3,624,205
"C2515",545,"아파트","경상남도","국민임대",46.9,19,17,"A",18433000,149760,0,3,624,205
"C1566",462,"아파트","전라남도","국민임대",46.46,56,13,"A",18468000,123500,0,6,387,284
"C1566",462,"아파트","전라남도","국민임대",46.46,24,13,"A",18468000,123500,0,6,387,284
"C2657",866,"아파트","경기도","국민임대",36.65,238,7,"A",18476000,154790,0,4,692,782
"C2527",383,"아파트","경기도","국민임대",36.65,133,8,"A",18476000,154790,0,3,317,375
"C2453",659,"아파트","경기도","국민임대",26.98,230,7,"H",18488000,170720,2,3,573,559
"C2453",659,"아파트","경기도","국민임대",26.98,18,7,"H",18488000,170720,2,3,573,559
"C1689",1117,"아파트","경기도","국민임대",26.95,186,4,"A",18557000,126470,1,3,985,960
"C2141",504,"아파트","경상남도","국민임대",36.62,120,2,"A",18581000,136250,0,6,445,495
"C1177",1668,"아파트","대전광역시","국민임대",33.82,262,17,"A",18581000,139970,1,10,1756,1044
"C1177",1668,"아파트","대전광역시","국민임대",33.82,36,17,"A",18581000,139970,1,10,1756,1044
"C1177",1668,"아파트","대전광역시","국민임대",33.91,241,17,"A",18581000,139970,1,10,1756,1044
"C1406",1647,"아파트","대전광역시","국민임대",33.82,396,13,"A",18581000,116430,0,2,1741,1350
"C1406",1647,"아파트","대전광역시","국민임대",33.82,47,13,"A",18581000,116430,0,2,1741,1350
"C1406",1647,"아파트","대전광역시","국민임대",33.82,19,13,"A",18581000,116430,0,2,1741,1350
"C1406",1647,"아파트","대전광역시","국민임대",33.91,123,13,"A",18581000,116430,0,2,1741,1350
"C2560",372,"아파트","강원도","국민임대",59.57,84,3,"A",18589000,237740,0,1,374,481
"C1258",840,"아파트","경상남도","국민임대",37.7,330,0,"H",18624000,182000,0,3,658,616
"C1328",992,"아파트","경기도","국민임대",36.55,144,36,"A",18646000,207930,0,15,871,770
"C1328",992,"아파트","경기도","국민임대",36.55,26,36,"A",18646000,207930,0,15,871,770
"C1328",992,"아파트","경기도","국민임대",36.64,207,36,"A",18646000,207930,0,15,871,770
"C1328",992,"아파트","경기도","국민임대",36.78,33,36,"A",18646000,207930,0,15,871,770
"C1068",806,"아파트","충청남도","국민임대",46.86,44,11,"A",18726000,149810,0,2,804,510
"C1068",806,"아파트","충청남도","국민임대",46.98,88,11,"A",18726000,149810,0,2,804,510
"C1368",896,"아파트","경상북도","국민임대",46.9,180,29,"A",18726000,158540,0,10,900,861
"C1057",521,"아파트","경상북도","국민임대",46.9,135,24,"A",18726000,158540,0,4,521,521
"C1173",571,"아파트","충청남도","국민임대",46.9,90,7,"A",18726000,149810,0,2,483,609
"C1173",571,"아파트","충청남도","국민임대",46.9,135,7,"A",18726000,149810,0,2,483,609
"C1173",571,"아파트","충청남도","국민임대",46.9,52,7,"A",18726000,149810,0,2,483,609
"C1173",571,"아파트","충청남도","국민임대",46.9,26,7,"A",18726000,149810,0,2,483,609
"C1762",462,"아파트","전라북도","국민임대",51.93,86,4,"A",18726000,104840,0,2,325,460
"C1762",462,"아파트","전라북도","국민임대",51.93,148,4,"A",18726000,104840,0,2,325,460
"C1309",383,"아파트","전라남도","국민임대",46.59,30,15,"A",18726000,100690,0,4,385,446
"C1309",383,"아파트","전라남도","국민임대",46.9,87,15,"A",18726000,100690,0,4,385,446
"C1309",383,"아파트","전라남도","국민임대",46.9,60,15,"A",18726000,100690,0,4,385,446
"C1309",383,"아파트","전라남도","국민임대",46.9,29,15,"A",18726000,100690,0,4,385,446
"C2420",457,"아파트","대구광역시","국민임대",39.63,103,3,"A",18726000,131070,1,8,537,505
"C2420",457,"아파트","대구광역시","국민임대",39.63,16,3,"A",18726000,131070,1,8,537,505
"C2099",332,"아파트","강원도","국민임대",59.89,56,3,"A",18726000,154790,0,2,258,383
"C1994",431,"아파트","경상남도","국민임대",51.93,149,3,"A",18767000,112590,0,1,319,496
"C1994",431,"아파트","경상남도","국민임대",51.93,79,3,"A",18767000,112590,0,1,319,496
"C1005",1144,"아파트","충청남도","국민임대",59.64,240,16,"A",18770000,246770,0,8,950,376
"C1732",266,"아파트","광주광역시","행복주택",21.84,14,17,"L",18792000,98650,0,3,188,267
"C1732",266,"아파트","광주광역시","행복주택",21.84,6,17,"L",18792000,98650,0,3,188,267
"C1834",326,"아파트","강원도","국민임대",51.5,36,4,"A",18817000,208600,0,1,268,255
"C1141",630,"아파트","경상남도","국민임대",51.86,162,28,"A",18968000,113800,0,2,637,620
"C1194",511,"아파트","제주특별자치도","국민임대",51.61,29,3,"A",18968000,207380,0,4,413,585
"C1194",511,"아파트","제주특별자치도","국민임대",51.86,148,3,"A",18968000,209910,0,4,413,585
"C1194",511,"아파트","제주특별자치도","국민임대",51.87,15,3,"A",18968000,209910,0,4,413,585
"C1194",511,"아파트","제주특별자치도","국민임대",51.99,86,3,"A",18968000,209910,0,4,413,585
"C1833",1364,"아파트","제주특별자치도","국민임대",46.9,252,19,"A",18984000,164610,0,5,1505,1001
